URL	DocTone	Title
https://www.capetalk.co.za/articles/428180/service-delivery-vital-but-not-sexy-it-s-sexier-to-talk-of-national-visions	0.775193798449615	  Service delivery vital but not sexy . It sexier to talk of national visions  
https://www.capetalk.co.za/articles/433972/big-plans-to-boost-spending-on-cape-town-s-water-and-sanitation-infrastructure	-2.61044176706828	Big plans to boost spending on Cape Town water and sanitation infrastructure
https://www.capetalk.co.za/articles/444566/six-people-killed-in-mass-shooting-in-khayelitsha	-11.4942528735632	Six people killed in mass shooting in Khayelitsha
https://www.capetalk.co.za/articles/444622/we-are-quite-scared-another-khayelitsha-mass-shooting-leaves-community-tense	-10.0719424460431	  We are quite scared : Another Khayelitsha mass shooting shocks community
https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	-5.60747663551402	Khayelitsha mass shooting : Cele says safety of residents must be prioritised
https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	-4.51612903225807	Most guns used in Cape Flats killings  can be traced back to legal owners  
https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	-8.30324909747292	Man to appear in court charged in connection with Khayalitsha mass murder
https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	2.36220472440945	Housing project delivers home ownership to Khayelitsha Site - C community
https://www.dailymaverick.co.za/article/2017-02-03-three-somali-shopkeepers-murdered-in-khayelitsha/	-6.25	Three Somali shopkeepers murdered in Khayelitsha
https://www.dailymaverick.co.za/article/2017-02-19-groundup-bongiwe-nininis-murder-shines-a-light-on-inequality/	-4.6551724137931	GroundUp : Bongiwe Ninini murder shines a light on inequality
https://www.dailymaverick.co.za/article/2017-06-13-groundup-commuters-rebel-as-metrorail-fails/	-5.73065902578796	GroundUp : Commuters rebel as Metrorail fails
https://www.dailymaverick.co.za/article/2017-06-19-groundup-khayelitsha-backyarders-clash-with-police/	-4.44810543657331	GroundUp : Khayelitsha backyarders clash with police
https://www.dailymaverick.co.za/article/2018-03-13-listeriosis-vendors-struggle-to-maintain-standards-in-a-time-of-drought/	-1.99600798403193	Listeriosis : Vendors struggle to maintain standards in a time of drought
https://www.dailymaverick.co.za/article/2018-08-17-activists-re-enact-the-2013-arrest-of-the-sjc10-in-protest-against-gatherings-act/	-4.49101796407186	Activists re - enact the 2013 arrest of the SJC10 , in protest against Gatherings Act
https://www.dailymaverick.co.za/article/2018-09-14-khayelitsha-fashion-week-young-designers-turn-heads-with-afrocentric-flair/	3.06479859894921	Khayelitsha Fashion Week : Young designers turn heads with afrocentric flair
https://www.dailymaverick.co.za/article/2018-10-21-deadly-khayelitsha-blaze-leaves-1000-homeless-and-destitute/	-3.93765381460214	GroundUp : Deadly Khayelitsha blaze leaves 1 , 000 homeless and destitute
https://www.dailymaverick.co.za/article/2019-05-15-informal-settlements-need-better-rubbish-collection/	-1.47058823529412	Informal settlements need better rubbish collection
https://www.dailymaverick.co.za/article/2019-08-15-emergency-staff-and-pathology-labs-face-challenges-in-dealing-with-saps/	-3.67170626349892	Emergency staff and pathology labs face  challenge in dealing with SAPS – Daily Maverick
https://www.dailymaverick.co.za/article/2020-01-21-using-barack-obamas-organising-model-to-tackle-sas-unemployment-crisis/	0.0	Using Barack Obama organising model to tackle SA ... 
https://www.dailymaverick.co.za/article/2020-02-07-rowdy-khayelitsha-nhi-public-hearing-split-along-party-lines/	-0.375939849624061	Rowdy Khayelitsha NHI public hearing split along party ... 
https://www.dailymaverick.co.za/article/2020-03-17-if-i-tell-my-daughter-there-is-no-hope-i-am-killing-her/	-0.73099415204679	  If I tell my daughter there is no hope , I am killing ... 
https://www.dailymaverick.co.za/article/2020-03-26-informal-settlement-residents-demand-water-ahead-of-lockdown/	-4.11347517730496	Informal settlement residents demand water ahead of loc ... 
https://www.dailymaverick.co.za/article/2020-04-17-heart-what-heart-city-of-cape-town-must-answer-in-court-after-residents-are-violently-turfed-out-of-their-homes/	-6.53690782225487	Heart ? What Heart ? City of Cape Town must answer in cou ... 
https://www.dailymaverick.co.za/article/2020-07-28-khayelitsha-covid-19-health-facility-damaged-paramedic-injured/	-6.46853146853147	Khayelitsha Covid - 19 health facility damaged , paramedic ... 
https://www.dailymaverick.co.za/article/2020-09-15-covid-19-precautions-have-as-good-as-fallen-away-in-townships-like-khayelitsha/	-2.40722166499499	Covid - 19 precautions have as good as fallen away in tow ... 
https://www.dailymaverick.co.za/article/2021-01-06-khayelitsha-residents-battle-to-rebuild-after-new-years-day-fire-destroys-152-homes/	-3.93700787401575	
https://www.dailymaverick.co.za/article/2021-01-07-minister-sisulu-slammed-for-public-outburst-during-walkabout-in-fire-ravaged-khayelitsha/	-4.67380720545277	Minister Sisulu slammed for public outburst during walk ... 
https://www.dailymaverick.co.za/article/2021-01-12-activists-call-for-city-of-cape-town-to-prioritise-adequate-housing-for-the-poor-and-homeless/	-3.82848392036753	Activists call for City of Cape Town to prioritise adeq ... 
https://www.dailymaverick.co.za/article/2021-03-17-hikhaya-elitsha-hub-pathways-to-food-security-and-dignity/	1.76366843033509	iKhaya eLitsha Hub pathways to food security and di ... 
https://www.dailymaverick.co.za/article/2021-05-31-paramedics-on-red-alert-ems-crews-in-western-cape-increasingly-in-the-line-of-fire/	-4.36893203883495	Paramedics on red alert : EMS crews in Western Cape incr ... 
https://www.dailymaverick.co.za/article/2021-06-28-triangle-project-concerned-by-decade-long-wait-for-delayed-hate-crimes-bill/	-7.5885328836425	Triangle Project concerned by decade - long wait for dela ... 
https://www.dailymaverick.co.za/article/2021-11-08-da-and-anc-retain-wards-in-khayelitsha-delft-and-mitchells-plain-despite-significant-swings/	-1.67095115681234	DA and ANC retain wards in Khayelitsha , Delft and Mitch ... 
https://www.dailymaverick.co.za/article/2022-01-11-remembering-desmond-tutu-the-flint-we-used-to-light-up-the-pathway-of-peace/	0.15117157974301	Remembering Archbishop Tutu : The flint we used to light ... 
https://www.dailymaverick.co.za/article/2022-05-09-six-dead-in-latest-cape-mass-shooting-police-make-arrest-for-previous-killings/	-6.08108108108108	Six dead in latest Cape mass shooting , police arrest 1 ... 
https://www.dailymaverick.co.za/article/2022-05-11-bereaved-mother-demands-answers-from-police-after-cape-town-hospital-mass-shooting/	-8.83333333333333	Bereaved mother demands answers from police after Cape ... 
https://www.dailymaverick.co.za/article/2022-06-08-six-killed-in-two-cape-town-gun-shootings-within-13-hours/	-8.5480093676815	Bodies pile up as 6 killed in latest Cape Flats shootin ... 
https://www.dailymaverick.co.za/article/2022-07-04-man-suspected-of-committing-multiple-cape-flats-murders-behind-bars/	-8.01335559265443	Suspected hitman linked to multiple extortionist - ring m ... 
https://www.dailymaverick.co.za/article/2022-07-06-youth-clinics-may-be-answer-to-improved-healthcare-for-youngsters/	2.50312891113893	Youth clinics may be answer to improved healthcare for ... 
https://www.dailymaverick.co.za/article/2022-07-17-another-10-people-gunned-down-on-saturday/	-7.59075907590759	Another 10 people gunned down on Saturday
https://www.dailymaverick.co.za/article/2022-07-18-police-commissioner-and-mec-witness-mob-justice-assault-firsthand-in-khayelitsha/	-6.53409090909091	Police commissioner , MEC witness mob justice assault in ... 
https://www.dailymaverick.co.za/article/2022-07-21-living-in-khayelitsha-is-murder-say-residents-of-the-underpoliced-township/	-2.98295454545455	Living in Khayelitsha is murder , say residents of the u ... 
https://www.dailymaverick.co.za/article/2022-09-05-protesters-slam-ninth-postponement-in-khayelitsha-murder-case/	-6.79824561403509	Protesters slam ninth postponement in Khayelitsha murde ... 
https://www.dailymaverick.co.za/article/2022-10-26-khayelitsha-murder-trial-for-slain-phelokazi-mqathanya-finally-set-for-january/	-6.70731707317073	Murder trial for slain Phelokazi Mqathanya finally set ... 
https://www.dailymaverick.co.za/article/2022-11-21-innovative-double-storey-housing-project-in-khayelitsha-providing-new-homes-for-former-shack-dwellers/	2.17155266015201	Innovative double - storey housing project in Khayelitsha ... 
https://www.dailymaverick.co.za/article/2022-12-08-court-papers-lift-the-lid-on-alleged-extortionists-khayelitsha-killing-spree-that-left-18-dead/	-9.99999999999997	Court papers lift the lid on alleged extortionist Kha ... 
https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	-7.51708428246013	BLOCKED DRAINS BLAMED FOR CAPE FLOODS ! 
https://www.dailysun.co.za/News/National/cele-we-are-going-to-deal-with-cop-killers-20180418	-8.37696335078534	CELE : WE ARE GOING TO DEAL WITH COP KILLERS ! 
https://www.dailysun.co.za/News/National/church-donates-water-20180208	-1.27118644067797	CHURCH DONATES WATER ! 
https://www.dailysun.co.za/News/National/councillor-boosts-youth-clinic-20190119	1.19047619047619	COUNCILLOR BOOSTS YOUTH CLINIC
https://www.dailysun.co.za/News/National/eff-community-leader-shot-dead-20190211	-3.94088669950739	EFF COMMUNITY LEADER SHOT DEAD ! 
https://www.dailysun.co.za/News/National/gogo-loves-her-pets-20190129	-0.66225165562914	GOGO LOVES HER PETS | Daily Sun
https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	0.0	SANGOMAS GRADUATE ! 
https://www.dailysun.co.za/News/National/theres-lots-to-learn-about-abuse-20180521	0.36630036630036	THERE LOTS TO LEARN ABOUT ABUSE
https://www.dailysun.co.za/News/burnt-body-found-women-say-theyre-under-attack-20210830	-9.2814371257485	BURNT BODY FOUND : WOMEN SAY THEYRE UNDER ATTACK ! 
https://www.dailysun.co.za/News/gatvol-smokers-report-expensive-cigarette-sellers-to-cops-20200517	-8.44686648501362	GATVOL SMOKERS REPORT EXPENSIVE CIGARETTE SELLERS TO COPS
https://www.dailysun.co.za/News/idlozi-bees-on-my-stall-20210202	-4.0	IDLOZI BEES ON MY STALL
https://www.dailysun.co.za/News/magoshas-shacks-chased-our-clients-20210112	-1.43884892086331	MAGOSHAS : SHACKS CHASED OUR CLIENTS ! 
https://www.dailysun.co.za/News/robbers-messed-with-a-wrong-man-20201205	-6.73316708229426	ROBBERS MESSED WITH A WRONG MAN
https://www.dailysun.co.za/News/sangomas-christmas-box-to-fire-victims-20201226	-0.29498525073746	SANGOMA CHRISTMAS BOX TO FIRE VICTIMS
https://www.dailysun.co.za/News/woman-stabbed-to-death-20210504-5	-7.35294117647059	WOMAN STABBED TO DEATH ! 
https://www.dailysun.co.za/dailysun/news/ambulance-attacks-affect-the-poor-and-most-vulnerable-20220518	-4.4	Ambulance attacks affect the poor and most vulnerable
https://www.dailysun.co.za/dailysun/news/cele-angered-by-r800-bail-for-mass-murder-20220510	-10.3614457831326	Cele angered by R800 bail for mass murder
https://www.dailysun.co.za/dailysun/news/crime-intelligence-is-weak-in-our-townships-20220520	-6.54545454545455	  Crime intelligence is weak in our townships  
https://www.dailysun.co.za/dailysun/news/families-shocked-by-loved-ones-deaths-20220509	-8.57142857142857	Families shocked by loved one deaths ! 
https://www.dailysun.co.za/dailysun/news/gatvol-taxi-drivers-it-smells-like-a-toilet-20220423	-5.88235294117647	Gatvol taxi drivers -  It smells like a toilet  
https://www.dailysun.co.za/dailysun/news/mziwabesuthu-shot-25-times-20220530	-2.69058295964126	Mziwabesuthu shot 25 times , 3 in the face ! 
https://www.dailysun.co.za/dailysun/news/six-killed-in-khayelitsha-mass-shooting-20220509	-6.62460567823344	SIX KILLED in Khayelitsha mass shooting ! 
https://www.dailysun.co.za/dailysun/news/sunpower-cleans-up-kak-20220517	-2.77008310249308	SUNPOWER cleans up kak | Dailysun
https://www.dailysun.co.za/dailysun/news/teacher-a-mass-murderer-20220706	-7.14285714285714	Gangster teacher a  mass killer  
https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	-10.8823529411765	Two die in Khayelitsha mass shooting ! 
https://www.destinyman.com/2017/10/03/350-000-people-cape-town-housing-list/	-1.97368421052631	Over 350 000 people on Cape Town housing list
https://www.dispatchlive.co.za/news/2018-08-10-blaze-destroys-over-20-el-homes/	-3.16901408450704	Blaze destroys over 20 EL homes
https://www.ecr.co.za/news/news/six-killed-in-khayelitsha-mass-shooting/	-9.61538461538462	Six killed in Khayelitsha mass shooting
https://www.gov.za/speeches/deputy-president-cyril-ramaphosa-11th-annual-competition-law-economics-and-policy	-2.4376088218224	Deputy President Cyril Ramaphosa : 11th Annual Competition Law , Economics and Policy Conference
https://www.groundup.org.za/article/city-cape-town-refuses-say-how-many-shacks-were-demolished-weekend/	-2.56723716381418	City of Cape Town refuses to say how many shacks were demolished at the weekend
https://www.groundup.org.za/article/covid-19-water-supply-now-reaching-cape-towns-informal-settlements/	-2.10280373831776	Covid - 19 : Water supply improves in Cape Town informal settlements
https://www.groundup.org.za/article/father-burnt-shack-fire-saving-son/	-3.95136778115502	Father burnt in shack fire saving son
https://www.groundup.org.za/article/fifty-families-share-two-toilets-taiwan-khayelitsha/	-2.31958762886598	Fifty families share two toilets in Taiwan , Khayelitsha
https://www.groundup.org.za/article/free-gender-demand-better-management-cases-involving-gay-community-khayelitsha/	-1.48026315789474	Free Gender says Khayelitsha police are mishandling murder case of gay woman
https://www.groundup.org.za/article/hate-crimes-bill-delayed/	-7.52136752136752	Triangle Project concerned by delayed hate crimes bill
https://www.groundup.org.za/article/heartbreaking-stories-after-thousands-left-homeless-khayelitsha-blaze/	-3.34967320261438	Heartbreaking stories after massive Khayelitsha blaze
https://www.groundup.org.za/article/immigrant-spaza-shop-owners-approached-donations-protect-them-criminals/	-1.43979057591623	Immigrant spaza shop owners asked for  donations  to protect them from criminals
https://www.groundup.org.za/article/informal-settlements-need-better-rubbish-collection/	-1.50891632373114	Informal settlements need better rubbish collection
https://www.groundup.org.za/article/khayelitsha-police-failing-lgbtiq-community-says-activists/	-2.91479820627803	Khayelitsha police are failing the queer community , say activists
https://www.groundup.org.za/article/khayelitsha-residents-march-rain-demanding-better-living-conditions/	-1.52671755725191	Khayelitsha residents march in the rain demanding better living conditions
https://www.groundup.org.za/article/killing-rats-clash-values/	-10.1078167115903	Killing rats : a clash of values
https://www.groundup.org.za/article/new-delay-lesbian-murder-case-khayelitsha-court-runs-out-photocopy-paper/	-5.07936507936508	New delay in lesbian murder case as Khayelitsha court runs out of paper
https://www.groundup.org.za/article/nyanga-mom-says-she-had-to-miss-her-babys-hospital-appointment-due-to-ongoing-protests-by-taxi-drivers/	-3.80952380952381	Taxi driver protest leaves commuters stranded
https://www.groundup.org.za/article/site-c-residents-demand-police-station-be-built-their-area/	-3.15533980582525	Site C residents demand a police station
https://www.heraldlive.co.za/news/politics/2021-01-07-watch-arrogant-or-provoked-lindiwe-sisulus-public-outburst-splits-mzansi/	-7.17703349282297	WATCH |  Arrogant  or  provoked ? Lindiwe Sisulu public outburst splits Mzansi
https://www.iol.co.za/capeargus/aviwe-jam-jams-boyfriend-charged-with-her-murder-11157683	-10.7660455486542	Aviwe Jam Jam boyfriend charged with her murder
https://www.iol.co.za/capeargus/more-delays-in-aviwejamjam-murder-case-11292743	-7.09046454767726	More delays in # AviweJamJam murder case
https://www.iol.co.za/capeargus/murdered-womans-boyfriend-behind-bars-10772318	-5.06607929515419	Murdered woman boyfriend behind bars
https://www.iol.co.za/capeargus/news/1-232-leap-officers-are-deployed-in-crime-ridden-townships-in-cape-town-1ad0c26d-ac85-44df-9d5d-01d3b5e53c07	-3.6117381489842	1 232 Leap officers are deployed in crime - ridden townships in Cape Town
https://www.iol.co.za/capeargus/news/300-taxis-block-cape-town-road-amid-ongoing-tension-at-bellville-rank-d1a8ff3c-6a39-4ec8-9d63-c8c24baff304	-3.2258064516129	300 taxis block Cape Town road amid ongoing tension at Bellville rank
https://www.iol.co.za/capeargus/news/300-taxis-block-cape-town-road-amid-ongoing-tensions-at-bellville-rank-d1a8ff3c-6a39-4ec8-9d63-c8c24baff304	-3.2258064516129	300 taxis block Cape Town road amid ongoing tensions at Bellville rank
https://www.iol.co.za/capeargus/news/business-owners-get-bikes-at-dialogue-hosted-by-khayelitsha-site-c-youth-forum-a2353350-0045-4bd9-8a0b-0a761ca08cd0	2.68456375838926	Business owners get bikes at dialogue hosted by Khayelitsha Site C Youth Forum
https://www.iol.co.za/capeargus/news/campaign-to-protect-ems-staff-in-khayelitsha-from-ongoing-attacks-3cbae3dd-c089-4454-bcef-021216bb7cca	-3.45528455284553	Campaign to protect EMS staff in Khayelitsha from ongoing attacks
https://www.iol.co.za/capeargus/news/cape-mec-expected-to-visit-area-of-mass-killing-in-khayelitsha-47e43d28-173f-4267-b6db-3e2e06627dca	-6.26398210290828	Cape MEC expected to visit area of mass killing in Khayelitsha
https://www.iol.co.za/capeargus/news/city-of-cape-town-neglects-black-bodies-by-not-deploying-police-to-student-areas-7847394b-6f3b-431e-b4de-69df1ec133aa	-2.85132382892057	  City of Cape Town neglects black bodies by not deploying police to student areas  
https://www.iol.co.za/capeargus/news/concourt-expected-to-make-landmark-gatherings-act-ruling-18179091	-2.05655526992288	Concourt expected to make landmark Gatherings Act ruling
https://www.iol.co.za/capeargus/news/condolences-pour-in-after-one-of-the-khayelitsha-quadruplets-dies-30219348	-4.33839479392625	Condolences pour in after one of the Khayelitsha quadruplets dies
https://www.iol.co.za/capeargus/news/cops-nab-suspect-with-ak-47-in-khayelitsha-14315434	-7.78443113772455	Cops nab suspect with AK - 47 in Khayelitsha
https://www.iol.co.za/capeargus/news/cops-probe-cape-taxi-owner-killing-and-injured-passenger-in-khayelitsha-0e31edde-dca3-455c-af4b-38791e4c71ad	-10.5571847507332	Cops probe Cape taxi owner killing and injured passenger in Khayelitsha
https://www.iol.co.za/capeargus/news/dead-suspect-could-be-khayelitsha-cop-killer-cele-14415253	-7.8125	Dead suspect could be Khayelitsha cop killer - Cele
https://www.iol.co.za/capeargus/news/deadly-khayelitsha-shooting-condemned-by-community-safety-mec-8790ab44-be33-4c6e-ad18-c511133e133c	-7.69230769230768	Deadly Khayelitsha shooting condemned by Community Safety MEC
https://www.iol.co.za/capeargus/news/eff-member-shot-dead-in-his-bedroom-29227270	-5.35714285714286	EFF member shot dead in his bedroom
https://www.iol.co.za/capeargus/news/ems-protocols-as-a-result-of-ongoing-attacks-became-useful-during-lockdown-4c8b0c0e-6c18-488e-9536-57406e973493	-3.78006872852234	EMS protocols as a result of ongoing attacks became useful during lockdown
https://www.iol.co.za/capeargus/news/extortion-rings-and-cape-gangs-under-scrutiny-after-khayelitsha-shooting-massacre-15c174ec-2d72-4f3e-a2d7-e1df0e740838	-6.80190930787589	Extortion rings and Cape gangs under scrutiny after Khayelitsha shooting massacre
https://www.iol.co.za/capeargus/news/family-of-slain-cop-search-for-answers-14396269	-4.44444444444444	Family of slain cop search for answers
https://www.iol.co.za/capeargus/news/fire-victims-from-taiwan-informal-settlement-say-government-has-abandoned-them-05cfca24-4444-41f8-930c-c1256f8f4c87	-3.89863547758284	Fire victims from Taiwan informal settlement say government has abandoned them
https://www.iol.co.za/capeargus/news/golden-arrow-bus-driver-shot-through-the-mouth-in-khayelitsha-c0cabf0e-2d77-4fdb-a22d-95b92b39c5dd	-3.76344086021506	Golden Arrow bus driver shot through the mouth in Khayelitsha
https://www.iol.co.za/capeargus/news/hivaids-still-a-leading-cause-of-death-in-western-cape-youth-44991593	-2.65151515151515	HIV / Aids still a leading cause of death in Western Cape youth
https://www.iol.co.za/capeargus/news/iec-in-the-western-cape-authorising-a-recount-in-12-voting-districts-21c1a83f-040b-4549-9689-949f8e91b6d1	-0.7132667617689	IEC in the Western Cape authorising a recount in 12 voting districts
https://www.iol.co.za/capeargus/news/investigations-continue-into-the-five-deaths-in-khayelitsha-at-the-weekend-fec75145-a9d0-4e95-8fab-1ed91e719cc4	-13.1914893617021	Investigations continue into the five deaths in Khayelitsha at the weekend
https://www.iol.co.za/capeargus/news/khayelitsha-family-believe-fathers-stroke-may-be-linked-to-his-covid-19-vaccination-3c632333-b685-428a-a514-f0fb5f6c2344	-2.97951582867784	Khayelitsha family believe father stroke may be linked to his Covid - 19 vaccination
https://www.iol.co.za/capeargus/news/khayelitsha-residents-dump-garbage-in-protest-at-overflowing-sewage-64fc194e-117b-454e-91ab-c29501a17911	-10.1123595505618	Khayelitsha residents dump garbage in protest at overflowing sewage
https://www.iol.co.za/capeargus/news/khayelitsha-residents-rebuild-homes-after-new-years-day-fire-6f572c8b-9dab-44c9-a52c-17981d1019fa	-1.45985401459854	Khayelitsha residents rebuild homes after New Year Day fire
https://www.iol.co.za/capeargus/news/khayelitsha-widow-claims-cop-shot-her-husband-30766330	-8.73239436619715	Khayelitsha widow claims cop shot her husband
https://www.iol.co.za/capeargus/news/khayelitsha-wont-get-a-cent-from-citys-r625m-budget-for-public-lighting-19816319	-1.44032921810699	Khayelitsha wont get a cent from City R62 . 5m budget for public lighting
https://www.iol.co.za/capeargus/news/kraaifontein-family-in-pain-after-son-stabbed-to-death-allegedly-by-neighbour-0062e776-d43e-4df2-ae5e-9ed7b046d62b	-9.87654320987656	Kraaifontein family in pain after son stabbed to death allegedly by neighbour
https://www.iol.co.za/capeargus/news/major-number-of-small-businesses-under-cape-chamber-umbrella-hit-by-crime-15bbaaf7-f963-4696-a7ba-259561c1c16f	-6.83012259194395	Major number of small businesses under Cape Chamber umbrella hit by crime
https://www.iol.co.za/capeargus/news/man-charged-with-the-murder-of-five-people-in-khayelitsha-released-on-bail-94134d71-4fb8-421f-85f7-fb32b5f528fb	-10.8262108262108	Man charged with the murder of five people in Khayelitsha released on bail
https://www.iol.co.za/capeargus/news/mec-albert-fritz-condemns-hanover-park-shooting-54504122-272d-4c7a-b3f8-e76aa1acbcfe	-7.94979079497907	MEC Albert Fritz condemns Hanover Park shooting
https://www.iol.co.za/capeargus/news/mom-says-she-met-accused-a-few-times-before-khayelitsha-twins-abduction-41618222	-4.53460620525059	Mom says she met accused a few times before Khayelitsha twin abduction
https://www.iol.co.za/capeargus/news/murder-probe-after-man-shot-dead-in-nyanga-35d55316-5f23-4f69-9451-9000ee3b6c8f	-7.72833723653395	Murder probe after man shot dead in Nyanga
https://www.iol.co.za/capeargus/news/need-for-escorts-causes-ems-crew-delays-as-saps-not-always-available-30821701	0.0	Need for escorts causes EMS crew delays as SAPS not always available
https://www.iol.co.za/capeargus/news/no-arrests-for-gutting-of-bathing-boxes-at-st-james-beach-a5148387-42bc-40dd-9727-21aacdd6a70a	-6.13718411552347	No arrests for gutting of bathing boxes at St James Beach
https://www.iol.co.za/capeargus/news/our-own-government-cannot-protect-us-says-gugulethu-resident-after-7-dead-in-mass-shooting-46df4fa9-62f3-4331-922f-8afb1a132b97	-6.60377358490566	Our own government cannot protect us , says Gugulethu resident after 7 dead in mass shooting
https://www.iol.co.za/capeargus/news/paramedics-under-siege-from-criminals-in-cape-town-townships-1da02632-ed93-4c97-98db-5114d174874a	-4.78927203065135	Paramedics under siege from criminals in Cape Town townships
https://www.iol.co.za/capeargus/news/police-recover-wire-cables-stripped-from-a-fire-station-in-khayelitsha-0280c414-e1be-4b6b-ac5c-e713ac9e3c79	-5.81039755351682	Police recover wire cables stripped from a fire station in Khayelitsha
https://www.iol.co.za/capeargus/news/prayer-service-in-support-of-road-safety-over-easter-6058e199-694e-4b28-b892-01ef5dbd7a5e	2.72952853598015	Prayer service in support of road safety over Easter
https://www.iol.co.za/capeargus/news/reward-offered-for-conviction-of-cop-killers-14372420	-4.77611940298507	Reward offered for conviction of cop killers
https://www.iol.co.za/capeargus/news/sa-composer-makes-history-with-writing-xhosa-folklore-songs-for-harvard-glee-club-b43543d4-ad86-49b5-bd5a-70b3e658c0e1	3.82165605095542	SA composer makes history with writing Xhosa folklore songs for Harvard Glee Club
https://www.iol.co.za/capeargus/news/search-for-gunmen-launched-after-three-die-in-shooting-near-khayelitsha-taxi-rank-b0126c6f-2a6a-4719-95aa-359f146f05c2	-5.69395017793594	Search for gunmen launched after three die in shooting near Khayelitsha taxi rank
https://www.iol.co.za/capeargus/news/shock-after-passenger-shot-dead-inside-cape-taxi-4e127f8a-8215-4ae1-a0de-43703a3f1f94	-9.09090909090909	Shock after passenger shot dead inside Cape taxi
https://www.iol.co.za/capeargus/news/state-security-deputy-minister-thanks-locals-for-protecting-malls-from-looting-1fb92527-ac23-4477-bf93-39e54a9e0b07	1.25	State Security deputy minister thanks locals for protecting malls from looting
https://www.iol.co.za/capeargus/news/states-case-against-robin-hood-of-khayelitsha-postponed-for-transfer-to-the-high-court-e7e503ce-990d-43b7-8a16-a4630bbdc32e	-8.11965811965812	State case against  Robin Hood  of Khayelitsha postponed for transfer to the high court
https://www.iol.co.za/capeargus/news/taxi-operators-encouraged-to-adhere-to-covid-19-safety-rules-fe3c13fc-f868-4fdb-bc92-e78942d49422	4.23162583518931	Taxi operators encouraged to adhere to Covid - 19 safety rules
https://www.iol.co.za/capeargus/news/three-people-held-after-off-duty-saps-officer-killed-in-delft-580c4f34-f5dc-443c-a1e7-72c84331e99a	-8.69565217391304	Three people held after off - duty SAPS officer killed in Delft
https://www.iol.co.za/capeargus/news/two-more-lives-lost-in-cape-shack-fires-14854893	-6.90909090909091	Two more lives lost in Cape shack fires
https://www.iol.co.za/capeargus/news/two-more-suspects-appear-in-court-for-endlovini-mass-killing-79214c05-4d7d-4ad6-adc8-09ef26386570	-10.0334448160535	Two more suspects appear in court for Endlovini mass killing
https://www.iol.co.za/capeargus/news/two-shot-dead-one-injured-after-withdrawing-cash-from-atm-in-mandalay-3d778272-862d-4469-bc8f-f8b58caf7f99	-8.98379970544919	Two shot dead , one injured after withdrawing cash from ATM in Mandalay
https://www.iol.co.za/capeargus/news/vandalism-of-25-sewage-pump-stations-to-cost-city-of-cape-town-r30-million-511fa309-4fec-4d0e-a717-0af7b5a54d8f	-8.68113522537563	Vandalism of 25 sewage pump stations to cost City of Cape Town R30 million
https://www.iol.co.za/capeargus/news/watch-bheki-cele-comforts-partner-of-slain-khayelitsha-police-officer-14507050	-6.8241469816273	WATCH : Bheki Cele comforts partner of slain Khayelitsha police officer
https://www.iol.co.za/capeargus/news/watch-police-speak-on-appearance-of-mass-shooting-suspect-who-faces-18-counts-of-murder-7df24b95-40a3-447a-804a-024a6309e7c8	-6.63900414937759	WATCH : Police speak on appearance of mass - shooting suspect who faces 18 counts of murder
https://www.iol.co.za/capeargus/news/watch-residents-protest-against-sewage-spills-blockages-in-khayelitsha-1d07eb13-fb79-4840-ba21-58013d714fb5	-8.61344537815126	WATCH : Residents protest against sewage spills , blockages in Khayelitsha
https://www.iol.co.za/capeargus/watch-tearful-farewell-for-murdered-aviwejamjam-10830319	-5.15759312320917	WATCH : Tearful farewell for murdered # AviweJamJam
https://www.iol.co.za/capetimes/news/all-nonsense-cele-hits-back-at-calls-for-his-head-abdd16e2-0622-4824-bdcb-d1e300d13ce8	-3.91061452513967	  All nonsense  - Cele hits back at calls for his head
https://www.iol.co.za/capetimes/news/another-bloody-weekend-for-western-cape-as-eight-killed-in-spate-of-shootings-be611b01-b903-42c7-aeb9-1119f22b723a	-8.29268292682927	Another bloody weekend for Western Cape as eight killed in spate of shootings
https://www.iol.co.za/capetimes/news/another-bloody-weekend-of-mass-shootings-b38d8b92-9f47-4182-b4de-5db5e8ab1938	-7.73638968481375	Another bloody weekend of mass shootings
https://www.iol.co.za/capetimes/news/another-cape-town-taxi-owner-killed-woman-wounded-in-shooting-6fcc2ea0-6c1a-41eb-bfac-1569f14289ff	-10.7981220657277	Another Cape Town taxi owner killed , woman wounded in shooting
https://www.iol.co.za/capetimes/news/body-of-wheelchair-bound-man-found-in-khayelitsha-garage-6ca4d038-13b4-45ea-932d-2c7afbeec150	-8.7431693989071	Body of wheelchair - bound man found in Khayelitsha garage
https://www.iol.co.za/capetimes/news/brave-dog-lucky-survives-bullet-in-neck-protecting-family-against-gangsters-31150910	2.36486486486486	Brave dog Lucky survives bullet in neck protecting family against gangsters
